Year,Region,Station,Replicate,lat,lon,depth,substrate,Season,ISOP,SPHA,DPOL,DBUG,GAMM,ENCH,SHER,ALIM,APLU,ITEM,IFRE,LCER,LCLA,LHOF,LUDE,PMOL,PVEJ,SFER,TTUB,IMWO,IMWH,ALOM,CHAE,NBRE,NSIM,OSER,PMIC,SAPP,SJOS,SLAC,UUNI,VINT,CHIR,CRYP,DEMI,DICR,MPED,PUDI,PWIN,PALB,PHAL,PSCA,STIC,TRIB,CTAN,MICR,TANY,HCHA,HOLI,ABLA,PROC,MTUB,PLOG,DIPO,HIRU,OLIG,TCHI,GAST,AMME,LPRO,RCOC,SNIK,TSUP,NELI,NCOM,NPAR,NPSE,PRIS,PNIG,PTUB,ORTH,PKIE,MONO,PROT,UNDE,HYAL,HSTA,PISC,AAME,APIG,BSOW,LMAU,LSPI,PBAV,VANG,DERO,DNIV,NAIS,NVAR,PBLA,SFOS,CLAD,DNEO,HARN,HYDR,PNER,POLY,PSEU,PARA,PSMI,TAYP,COEL,THIE,ALMO,BTEN,VSIN,EPHE,HEXA,OECE,ZYGO,Na2O,Magnesium,MagnesiumOxide,AluminumOxide,SiliconDioxide,Quartz,PhosphorusPentoxide,Sulphur,DDT_TOTAL,P.P.TDE,P.P.DDE,P.P.DDE.1,HeptachlorEpoxide,Potassium,PotassiumOxide,Calcium,CalciumOxide,TitaniumDioxide,Chromium,Manganese,ManganeseOxide,XTR.Iron,Iron,IronOxide,Cobalt,Nickel,Copper,Zinc,Selenium,Strontium,Beryllium,Silver,Cadmium,Tin,TotalCarbon,OrganicCarbon,Carbon.Nitrogen_Ratio,TotalNitrogen,Mercury,Lead,Uranium,Vanadium,Arsenic,Chloride,Fluoride,Sand,Silt,Clay,Mean_grainsize,simpsonD,shannon
2007,Georgian Bay,GB1,2,44.7175,-80.85666667,88,silt ,NA,0,128.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.42,0,36.49,85.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9817.6,2.3,11.8,58.5,43.3,0.2,0.2,0.7,2.4,1.1,1,0,3642.6,3.7,1792,1.5,0.7,121.6,3557.6,0.5,6.5,37721.8,6.5,19.9,97.1,51.5,132.4,10.1,98.3,1.2,0.1,1.4,5.5,0.3,2.1,9.6,0.3,161.6,61.5,0.2,62.7,5.9,29.6,619.6,5.4,29.7,64.8,6.8,0.652161799,1.187674092
2007,Georgian Bay,GB1,3,44.7175,-80.85666667,88,silt ,NA,0,42.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.47,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9817.6,2.3,11.8,58.5,43.3,0.2,0.2,0.7,2.4,1.1,1,0,3642.6,3.7,1792,1.5,0.7,121.6,3557.6,0.5,6.5,37721.8,6.5,19.9,97.1,51.5,132.4,10.1,98.3,1.2,0.1,1.4,5.5,0.3,2.1,9.6,0.3,161.6,61.5,0.2,62.7,5.9,29.6,619.6,5.4,29.7,64.8,6.8,0.412283074,0.73930155
2007,Georgian Bay,GB11,1,44.92083333,-80.60583333,62,sandy clay ,NA,0,0,0,2013.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706.47,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,7660.4,2.3,10.9,65.8,62.1,0.2,0.1,0.6,0.5,1.1,0.6,0,2642.5,3.1,4901.8,2.1,0.6,94.9,1301,0.2,4.5,24496.6,4.3,18.3,75.2,31.1,70.4,10.1,88.2,1.2,0.1,0.8,5.3,0.5,1,7.8,0.1,177.3,31.3,0.4,57.1,6.3,24.9,494.2,51.9,13.8,34.3,4,0.393767349,0.613999296
2007,Georgian Bay,GB11,2,44.92083333,-80.60583333,62,sandy clay ,NA,0,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583.61,64.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,7660.4,2.3,10.9,65.8,62.1,0.2,0.1,0.6,0.5,1.1,0.6,0,2642.5,3.1,4901.8,2.1,0.6,94.9,1301,0.2,4.5,24496.6,4.3,18.3,75.2,31.1,70.4,10.1,88.2,1.2,0.1,0.8,5.3,0.5,1,7.8,0.1,177.3,31.3,0.4,57.1,6.3,24.9,494.2,51.9,13.8,34.3,4,0.227432945,0.454586258
2007,Georgian Bay,GB11,3,44.92083333,-80.60583333,62,sandy clay ,NA,0,42.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.37,42.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,7660.4,2.3,10.9,65.8,62.1,0.2,0.1,0.6,0.5,1.1,0.6,0,2642.5,3.1,4901.8,2.1,0.6,94.9,1301,0.2,4.5,24496.6,4.3,18.3,75.2,31.1,70.4,10.1,88.2,1.2,0.1,0.8,5.3,0.5,1,7.8,0.1,177.3,31.3,0.4,57.1,6.3,24.9,494.2,51.9,13.8,34.3,4,0.429703554,0.772255911
2007,Georgian Bay,GB12,1,44.92,-80.875,87,silty clay ,NA,0,107.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,9976.6,2.8,12,57.3,53.2,0.2,0.2,0.7,1.1,1.8,1,0,3870.8,3.8,1105.1,1.2,0.8,125,2960.5,0.3,6.6,37919.4,6.9,20.7,94.1,55.7,125.5,10,114.2,1.3,0.2,1.3,5.2,0.8,2.2,10.4,0.3,123.8,58.4,0.2,65.5,10.9,20.5,708.6,2.3,28.6,69.1,7,0.256427453,0.425328293
2007,Georgian Bay,GB12,2,44.92,-80.875,87,silty clay ,NA,0,107.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.78,0,0,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,9976.6,2.8,12,57.3,53.2,0.2,0.2,0.7,1.1,1.8,1,0,3870.8,3.8,1105.1,1.2,0.8,125,2960.5,0.3,6.6,37919.4,6.9,20.7,94.1,55.7,125.5,10,114.2,1.3,0.2,1.3,5.2,0.8,2.2,10.4,0.3,123.8,58.4,0.2,65.5,10.9,20.5,708.6,2.3,28.6,69.1,7,0.52310399,0.853236151
2007,Georgian Bay,GB12,3,44.92,-80.875,87,silty clay ,NA,0,42.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.4,0,0,85.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,9976.6,2.8,12,57.3,53.2,0.2,0.2,0.7,1.1,1.8,1,0,3870.8,3.8,1105.1,1.2,0.8,125,2960.5,0.3,6.6,37919.4,6.9,20.7,94.1,55.7,125.5,10,114.2,1.3,0.2,1.3,5.2,0.8,2.2,10.4,0.3,123.8,58.4,0.2,65.5,10.9,20.5,708.6,2.3,28.6,69.1,7,0.377138604,0.687092027
2007,Georgian Bay,GB17,1,45.245,-80.875,78,silt/clay/loam ,NA,0,171.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942.48,0,16.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9335.3,3,12,57.1,36.5,0.2,0.2,0.7,1.5,1,1,0.1,4325.7,3.5,902.3,1.5,0.7,458.2,2402.4,0.3,7.1,34650.3,7,33.2,205,76.3,168.7,10,147.6,2,0.1,1.9,18.9,0,3.8,8.2,0.4,2786,91.5,0.5,66.9,39.2,58,649.2,1.6,18.8,79.5,8,0.280440843,0.498951154
2007,Georgian Bay,GB17,2,45.245,-80.875,78,silt/clay/loam ,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.26,0,16.41,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9335.3,3,12,57.1,36.5,0.2,0.2,0.7,1.5,1,1,0.1,4325.7,3.5,902.3,1.5,0.7,458.2,2402.4,0.3,7.1,34650.3,7,33.2,205,76.3,168.7,10,147.6,2,0.1,1.9,18.9,0,3.8,8.2,0.4,2786,91.5,0.5,66.9,39.2,58,649.2,1.6,18.8,79.5,8,0.529921314,0.912840897
2007,Georgian Bay,GB17,3,45.245,-80.875,78,silt/clay/loam ,NA,0,42.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.94,0,82.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9335.3,3,12,57.1,36.5,0.2,0.2,0.7,1.5,1,1,0.1,4325.7,3.5,902.3,1.5,0.7,458.2,2402.4,0.3,7.1,34650.3,7,33.2,205,76.3,168.7,10,147.6,2,0.1,1.9,18.9,0,3.8,8.2,0.4,2786,91.5,0.5,66.9,39.2,58,649.2,1.6,18.8,79.5,8,0.588062355,0.981192537
2007,Georgian Bay,GB24,1,45.7455,-80.83883333,40,"silty sand, clay ",NA,0,107.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,8086.7,2.3,11.2,65.2,59,0.1,0.1,0.7,0.8,1.2,0.9,0.3,2869.5,2.9,3041.3,2.1,0.6,114.8,2454.6,0.3,5,27182.9,4.9,21.5,117.5,46.9,105.8,11.9,112.4,2.4,0.2,1.9,9.7,0.6,1,9,0.1,214.1,43.7,0.3,67.8,6.9,33.8,482,24.1,20.3,55.6,5.7,0.43275068,0.624720591
2007,Georgian Bay,GB24,2,45.7455,-80.83883333,40,"silty sand, clay ",NA,0,257.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.42,0,603.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,8086.7,2.3,11.2,65.2,59,0.1,0.1,0.7,0.8,1.2,0.9,0.3,2869.5,2.9,3041.3,2.1,0.6,114.8,2454.6,0.3,5,27182.9,4.9,21.5,117.5,46.9,105.8,11.9,112.4,2.4,0.2,1.9,9.7,0.6,1,9,0.1,214.1,43.7,0.3,67.8,6.9,33.8,482,24.1,20.3,55.6,5.7,0.445631362,0.709405815
2007,Georgian Bay,GB24,3,45.7455,-80.83883333,40,"silty sand, clay ",NA,0,299.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.51,42.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,8086.7,2.3,11.2,65.2,59,0.1,0.1,0.7,0.8,1.2,0.9,0.3,2869.5,2.9,3041.3,2.1,0.6,114.8,2454.6,0.3,5,27182.9,4.9,21.5,117.5,46.9,105.8,11.9,112.4,2.4,0.2,1.9,9.7,0.6,1,9,0.1,214.1,43.7,0.3,67.8,6.9,33.8,482,24.1,20.3,55.6,5.7,0.559362128,0.891535508
2007,Georgian Bay,GB26,1,45.83333333,-80.9,21,"sand, some clay ",NA,0,257.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930.31,278.46,85.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,8205.6,2.3,11,65.7,58.6,0.1,0.1,0.7,0.8,1.2,1.1,0.3,2716.4,2.9,4143.6,2.3,0.6,110.8,2496.6,0.3,4.9,26904.5,4.8,21.1,116.4,46.2,104.4,11.7,113,2.9,0.2,1.9,11,0.9,1,9,0.1,240.4,43.3,0.3,67.9,6.2,35.6,466.3,22.6,21.7,55.8,5.7,0.577296284,1.072755947
2007,Georgian Bay,GB26,2,45.83333333,-80.9,21,"sand, some clay ",NA,0,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427.03,128.52,85.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,8205.6,2.3,11,65.7,58.6,0.1,0.1,0.7,0.8,1.2,1.1,0.3,2716.4,2.9,4143.6,2.3,0.6,110.8,2496.6,0.3,4.9,26904.5,4.8,21.1,116.4,46.2,104.4,11.7,113,2.9,0.2,1.9,11,0.9,1,9,0.1,240.4,43.3,0.3,67.9,6.2,35.6,466.3,22.6,21.7,55.8,5.7,0.527993693,0.976697596
2007,Georgian Bay,GB26,3,45.83333333,-80.9,21,"sand, some clay ",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,8205.6,2.3,11,65.7,58.6,0.1,0.1,0.7,0.8,1.2,1.1,0.3,2716.4,2.9,4143.6,2.3,0.6,110.8,2496.6,0.3,4.9,26904.5,4.8,21.1,116.4,46.2,104.4,11.7,113,2.9,0.2,1.9,11,0.9,1,9,0.1,240.4,43.3,0.3,67.9,6.2,35.6,466.3,22.6,21.7,55.8,5.7,0,0
2007,Georgian Bay,GB29,1,45.58333333,-81.08333333,43,silty clay/loam ,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.2,0,81.04,64.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,10994.6,3,11.4,60.3,44,0.2,0.1,0.8,1.1,1.6,1.4,0.1,3789.5,3.2,7343.2,2.5,0.7,165.4,2417.3,0.3,6,32788.8,6.1,21.7,114.8,56.4,117.1,10.3,144.4,1.7,0.1,1.7,6.3,1.3,1.5,7.5,0.2,365.4,56.4,0.4,82.2,7.5,28.7,567.9,16.6,22.3,61.1,6.4,0.561343621,0.952117016
2007,Georgian Bay,GB29,2,45.58333333,-81.08333333,43,silty clay/loam ,NA,0,64.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.1,0,16.21,42.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,10994.6,3,11.4,60.3,44,0.2,0.1,0.8,1.1,1.6,1.4,0.1,3789.5,3.2,7343.2,2.5,0.7,165.4,2417.3,0.3,6,32788.8,6.1,21.7,114.8,56.4,117.1,10.3,144.4,1.7,0.1,1.7,6.3,1.3,1.5,7.5,0.2,365.4,56.4,0.4,82.2,7.5,28.7,567.9,16.6,22.3,61.1,6.4,0.665165058,1.211764694
2007,Georgian Bay,GB29,3,45.58333333,-81.08333333,43,silty clay/loam ,NA,0,64.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.04,0,48.62,149.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,10994.6,3,11.4,60.3,44,0.2,0.1,0.8,1.1,1.6,1.4,0.1,3789.5,3.2,7343.2,2.5,0.7,165.4,2417.3,0.3,6,32788.8,6.1,21.7,114.8,56.4,117.1,10.3,144.4,1.7,0.1,1.7,6.3,1.3,1.5,7.5,0.2,365.4,56.4,0.4,82.2,7.5,28.7,567.9,16.6,22.3,61.1,6.4,0.64752507,1.186885204
2007,Georgian Bay,GB3,1,44.725,-80.61666667,31,silty coarse sand ,NA,0,21.42,0,706.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2271.66,85.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,17641.6,3.8,9.4,61.1,44.2,0.3,0.2,0.6,2.7,1.2,0.6,0,2151.8,3,39746,6.3,0.6,45.7,914,0.1,4.4,24176,4.1,12.9,29.4,25.4,65.2,10,161.6,1,0.1,1,5.1,6.8,1,10.4,0.1,471.9,27.9,0.2,32.6,2,50.6,517.2,58.6,22.6,18.8,3.6,0.404250894,0.697068385
2007,Georgian Bay,GB3,2,44.725,-80.61666667,31,silty coarse sand ,NA,0,0,0,8396.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,17641.6,3.8,9.4,61.1,44.2,0.3,0.2,0.6,2.7,1.2,0.6,0,2151.8,3,39746,6.3,0.6,45.7,914,0.1,4.4,24176,4.1,12.9,29.4,25.4,65.2,10,161.6,1,0.1,1,5.1,6.8,1,10.4,0.1,471.9,27.9,0.2,32.6,2,50.6,517.2,58.6,22.6,18.8,3.6,0.072262537,0.160219491
2007,Georgian Bay,GB3,3,44.725,-80.61666667,31,silty coarse sand ,NA,0,0,64.26,6875.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.07,21.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,17641.6,3.8,9.4,61.1,44.2,0.3,0.2,0.6,2.7,1.2,0.6,0,2151.8,3,39746,6.3,0.6,45.7,914,0.1,4.4,24176,4.1,12.9,29.4,25.4,65.2,10,161.6,1,0.1,1,5.1,6.8,1,10.4,0.1,471.9,27.9,0.2,32.6,2,50.6,517.2,58.6,22.6,18.8,3.6,0.069396621,0.184185563
2007,Georgian Bay,GB35,1,45.5275,-81.6695,36,"silty sand,some clay ",NA,0,664.02,0,42.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750.55,664.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15061.3,3.2,9.4,65,58.8,0.2,0.1,1.1,0.6,1.8,1.9,0.1,2542,2.7,70427.4,4.4,0.5,121.7,1354.2,0.2,4.3,23914,4,19.7,85.7,34,74.1,11.2,126.9,1,0.1,1.4,5.3,0.9,1.4,9.4,0.1,94.6,41.7,0.3,57.4,1.3,32,390.1,43.5,23.5,33,4.9,0.594589527,1.041710277
2007,Georgian Bay,GB35,2,45.5275,-81.6695,36,"silty sand,some clay ",NA,0,599.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1860.65,192.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15061.3,3.2,9.4,65,58.8,0.2,0.1,1.1,0.6,1.8,1.9,0.1,2542,2.7,70427.4,4.4,0.5,121.7,1354.2,0.2,4.3,23914,4,19.7,85.7,34,74.1,11.2,126.9,1,0.1,1.4,5.3,0.9,1.4,9.4,0.1,94.6,41.7,0.3,57.4,1.3,32,390.1,43.5,23.5,33,4.9,0.451572969,0.775491505
2007,Georgian Bay,GB35,3,45.5275,-81.6695,36,"silty sand,some clay ",NA,0,257.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078.96,1156.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15061.3,3.2,9.4,65,58.8,0.2,0.1,1.1,0.6,1.8,1.9,0.1,2542,2.7,70427.4,4.4,0.5,121.7,1354.2,0.2,4.3,23914,4,19.7,85.7,34,74.1,11.2,126.9,1,0.1,1.4,5.3,0.9,1.4,9.4,0.1,94.6,41.7,0.3,57.4,1.3,32,390.1,43.5,23.5,33,4.9,0.586585515,0.953009457
2007,Georgian Bay,GB36,1,45.70833333,-81.62,53,"loam, coarse sand ",NA,0,235.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.26,0,405.62,149.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,22227.1,3.7,9,62.2,56.8,0.2,0.1,1.1,0.5,1.5,1.9,0.1,2576.6,2.6,127684.7,5.9,0.5,101.3,1225.2,0.2,4.2,23801.7,4.1,18.9,80.5,32.6,72.7,11,139.5,1.1,0.1,1.6,5.3,0.8,1.5,8.8,0.1,79.9,41.2,0.3,55.3,1.5,40.4,412.5,47.7,21.5,30.8,4.4,0.662527204,1.208654995
